947,825,NaN,MO6b,"Somatomotor areas, Layer 6b",1,3,8690,500,7,1,17,/997/8/567/688/695/315/500/947/,1F9D5A,,,f,18,2730742230,734881840,Somatomotor areas Layer 6b
985,830,NaN,MOp,Primary motor area,1,3,8690,500,7,1,18,/997/8/567/688/695/315/500/985/,1F9D5A,,,f,19,1852742012,734881840,Primary motor area
320,888,NaN,MOp1,"Primary motor area, Layer 1",1,3,8690,985,8,1,19,/997/8/567/688/695/315/500/985/320/,1F9D5A,,,f,20,571569106,734881840,Primary motor area Layer 1
943,966,NaN,MOp2/3,"Primary motor area, Layer 2/3",1,3,8690,985,8,1,20,/997/8/567/688/695/315/500/985/943/,1F9D5A,,,f,21,2488357079,734881840,Primary motor area Layer 2/3
648,929,NaN,MOp5,"Primary motor area, Layer 5",1,3,8690,985,8,1,21,/997/8/567/688/695/315/500/985/648/,1F9D5A,,,f,22,628930507,734881840,Primary motor area Layer 5
844,1095,NaN,MOp6a,"Primary motor area, Layer 6a",1,3,8690,985,8,1,22,/997/8/567/688/695/315/500/985/844/,1F9D5A,,,f,23,3473508879,734881840,Primary motor area Layer 6a
882,1100,NaN,MOp6b,"Primary motor area, Layer 6b",1,3,8690,985,8,1,23,/997/8/567/688/695/315/500/985/882/,1F9D5A,,,f,24,1442896821,734881840,Primary motor area Layer 6b
993,831,NaN,MOs,Secondary motor area,1,3,8690,500,7,1,24,/997/8/567/688/695/315/500/993/,1F9D5A,,,f,25,1043755260,734881840,Secondary motor area
656,930,NaN,MOs1,"Secondary motor area, layer 1",1,3,8690,993,8,1,25,/997/8/567/688/695/315/500/993/656/,1F9D5A,,,f,26,4032915713,734881840,Secondary motor area layer 1
962,1110,NaN,MOs2/3,"Secondary motor area, layer 2/3",1,3,8690,993,8,1,26,/997/8/567/688/695/315/500/993/962/,1F9D5A,,,f,27,3274108161,734881840,Secondary motor area layer 2/3
767,944,NaN,MOs5,"Secondary motor area, layer 5",1,3,8690,993,8,1,27,/997/8/567/688/695/315/500/993/767/,1F9D5A,,,f,28,4144803096,734881840,Secondary motor area layer 5
1021,1117,NaN,MOs6a,"Secondary motor area, layer 6a",1,3,8690,993,8,1,28,/997/8/567/688/695/315/500/993/1021/,1F9D5A,,,f,29,3489757563,734881840,Secondary motor area layer 6a
1085,1125,NaN,MOs6b,"Secondary motor area, layer 6b",1,3,8690,993,8,1,29,/997/8/567/688/695/315/500/993/1085/,1F9D5A,,,f,30,1225271489,734881840,Secondary motor area layer 6b
453,339,NaN,SS,Somatosensory areas,1,3,8690,315,6,1,30,/997/8/567/688/695/315/453/,188064,,,f,31,3016301862,734881840,Somatosensory areas
12993,,NaN,SS1,"Somatosensory areas, layer 1",1,3,8690,453,7,1,31,/997/8/567/688/695/315/453/12993/,188064,,,f,32,544207135,734881840,Somatosensory areas layer 1
12994,,NaN,SS2/3,"Somatosensory areas, layer 2/3",1,3,8690,453,7,1,32,/997/8/567/688/695/315/453/12994/,188064,,,f,33,3920828838,734881840,Somatosensory areas layer 2/3
12995,,NaN,SS4,"Somatosensory areas, layer 4",1,3,8690,453,7,1,33,/997/8/567/688/695/315/453/12995/,188064,,,f,34,1342506384,734881840,Somatosensory areas layer 4
12996,,NaN,SS5,"Somatosensory areas, layer 5",1,3,8690,453,7,1,34,/997/8/567/688/695/315/453/12996/,188064,,,f,35,654456070,734881840,Somatosensory areas layer 5
12997,,NaN,SS6a,"Somatosensory areas, layer 6a",1,3,8690,453,7,1,35,/997/8/567/688/695/315/453/12997/,188064,,,f,36,719211136,734881840,Somatosensory areas layer 6a
12998,,NaN,SS6b,"Somatosensory areas, layer 6b",1,3,8690,453,7,1,36,/997/8/567/688/695/315/453/12998/,188064,,,f,37,3017218874,734881840,Somatosensory areas layer 6b
322,747,NaN,SSp,Primary somatosensory area,1,3,8690,453,7,1,37,/997/8/567/688/695/315/453/322/,188064,,,f,38,131561364,734881840,Primary somatosensory area
793,1089,NaN,SSp1,"Primary somatosensory area, layer 1",1,3,8690,322,8,1,38,/997/8/567/688/695/315/453/322/793/,188064,,,f,39,1205993041,734881840,Primary somatosensory area layer 1
346,1033,NaN,SSp2/3,"Primary somatosensory area, layer 2/3",1,3,8690,322,8,1,39,/997/8/567/688/695/315/453/322/346/,188064,,,f,40,401998130,734881840,Primary somatosensory area layer 2/3
865,1098,NaN,SSp4,"Primary somatosensory area, layer 4",1,3,8690,322,8,1,40,/997/8/567/688/695/315/453/322/865/,188064,,,f,41,931859166,734881840,Primary somatosensory area layer 4
921,1105,NaN,SSp5,"Primary somatosensory area, layer 5",1,3,8690,322,8,1,41,/997/8/567/688/695/315/453/322/921/,188064,,,f,42,1082931784,734881840,Primary somatosensory area layer 5
686,934,NaN,SSp6a,"Primary somatosensory area, layer 6a",1,3,8690,322,8,1,42,/997/8/567/688/695/315/453/322/686/,188064,,,f,43,3151865880,734881840,Primary somatosensory area layer 6a
719,938,NaN,SSp6b,"Primary somatosensory area, layer 6b",1,3,8690,322,8,1,43,/997/8/567/688/695/315/453/322/719/,188064,,,f,44,584382882,734881840,Primary somatosensory area layer 6b
353,751,NaN,SSp-n,"Primary somatosensory area, nose",1,3,8690,322,8,1,44,/997/8/567/688/695/315/453/322/353/,188064,,,f,45,3014838097,734881840,Primary somatosensory area nose
558,635,NaN,SSp-n1,"Primary somatosensory area, nose, layer 1",1,3,8690,353,9,1,45,/997/8/567/688/695/315/453/322/353/558/,188064,,,f,46,3903637663,734881840,Primary somatosensory area nose layer 1
838,953,NaN,SSp-n2/3,"Primary somatosensory area, nose, layer 2/3",1,3,8690,353,9,1,46,/997/8/567/688/695/315/453/322/353/838/,188064,,,f,47,2369110310,734881840,Primary somatosensory area nose layer 2/3
654,647,NaN,SSp-n4,"Primary somatosensory area, nose, layer 4",1,3,8690,353,9,1,47,/997/8/567/688/695/315/453/322/353/654/,188064,,,f,48,2563128336,734881840,Primary somatosensory area nose layer 4
702,653,NaN,SSp-n5,"Primary somatosensory area, nose, layer 5",1,3,8690,353,9,1,48,/997/8/567/688/695/315/453/322/353/702/,188064,,,f,49,4022406278,734881840,Primary somatosensory area nose layer 5
889,1101,NaN,SSp-n6a,"Primary somatosensory area, nose, layer 6a",1,3,8690,353,9,1,49,/997/8/567/688/695/315/453/322/353/889/,188064,,,f,50,3350071961,734881840,Primary somatosensory area nose layer 6a
929,1106,NaN,SSp-n6b,"Primary somatosensory area, nose, layer 6b",1,3,8690,353,9,1,50,/997/8/567/688/695/315/453/322/353/929/,188064,,,f,51,1588026147,734881840,Primary somatosensory area nose layer 6b
329,748,NaN,SSp-bfd,"Primary somatosensory area, barrel field",1,3,8690,322,8,1,51,/997/8/567/688/695/315/453/322/329/,188064,,,f,52,3406319794,734881840,Primary somatosensory area barrel field
981,971,NaN,SSp-bfd1,"Primary somatosensory area, barrel field, layer 1",1,3,8690,329,9,1,52,/997/8/567/688/695/315/453/322/329/981/,188064,,,f,53,3178183090,734881840,Primary somatosensory area barrel field layer 1
201,1015,NaN,SSp-bfd2/3,"Primary somatosensory area, barrel field, layer 2/3",1,3,8690,329,9,1,53,/997/8/567/688/695/315/453/322/329/201/,188064,,,f,54,1738869888,734881840,Primary somatosensory area barrel field layer 2/3
1047,979,NaN,SSp-bfd4,"Primary somatosensory area, barrel field, layer 4",1,3,8690,329,9,1,54,/997/8/567/688/695/315/453/322/329/1047/,188064,,,f,55,3439709501,734881840,Primary somatosensory area barrel field layer 4
1070,982,NaN,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5",1,3,8690,329,9,1,55,/997/8/567/688/695/315/453/322/329/1070/,188064,,,f,56,3120758187,734881840,Primary somatosensory area barrel field layer 5
1038,978,NaN,SSp-bfd6a,"Primary somatosensory area, barrel field, layer 6a",1,3,8690,329,9,1,56,/997/8/567/688/695/315/453/322/329/1038/,188064,,,f,57,2183435549,734881840,Primary somatosensory area barrel field layer 6a
1062,981,NaN,SSp-bfd6b,"Primary somatosensory area, barrel field, layer 6b",1,3,8690,329,9,1,57,/997/8/567/688/695/315/453/322/329/1062/,188064,,,f,58,455984295,734881840,Primary somatosensory area barrel field layer 6b
480149202,,NaN,VISrll,Rostrolateral lateral visual area,1,3,8690,329,9,1,58,/997/8/567/688/695/315/453/322/329/480149202/,188064,,,f,59,3664552515,734881840,Rostrolateral lateral visual area
480149206,,NaN,VISrll1,"Rostrolateral lateral visual area, layer 1",1,3,8690,480149202,10,1,59,/997/8/567/688/695/315/453/322/329/480149202/480149206/,188064,,,f,60,3014325736,734881840,Rostrolateral lateral visual area layer 1
480149210,,NaN,VISrll2/3,"Rostrolateral lateral visual area, layer 2/3",1,3,8690,480149202,10,1,60,/997/8/567/688/695/315/453/322/329/480149202/480149210/,188064,,,f,61,3038984448,734881840,Rostrolateral lateral visual area layer 2/3
480149214,,NaN,VISrll4,"Rostrolateral lateral visual area, layer 4",1,3,8690,480149202,10,1,61,/997/8/567/688/695/315/453/322/329/480149202/480149214/,188064,,,f,62,3284140391,734881840,Rostrolateral lateral visual area layer 4
480149218,,NaN,VISrll5,"Rostrolateral lateral visual area,layer 5",1,3,8690,480149202,10,1,62,/997/8/567/688/695/315/453/322/329/480149202/480149218/,188064,,,f,63,1253499024,734881840,Rostrolateral lateral visual arealayer 5
480149222,,NaN,VISrll6a,"Rostrolateral lateral visual area, layer 6a",1,3,8690,480149202,10,1,63,/997/8/567/688/695/315/453/322/329/480149202/480149222/,188064,,,f,64,160753723,734881840,Rostrolateral lateral visual area layer 6a
480149226,,NaN,VISrll6b,"Rostrolateral lateral visual area, layer 6b",1,3,8690,480149202,10,1,64,/997/8/567/688/695/315/453/322/329/480149202/480149226/,188064,,,f,65,2426255745,734881840,Rostrolateral lateral visual area layer 6b
337,749,NaN,SSp-ll,"Primary somatosensory area, lower limb",1,3,8690,322,8,1,65,/997/8/567/688/695/315/453/322/337/,188064,,,f,66,533428449,734881840,Primary somatosensory area lower limb
1030,977,NaN,SSp-ll1,"Primary somatosensory area, lower limb, layer 1",1,3,8690,337,9,1,66,/997/8/567/688/695/315/453/322/337/1030/,188064,,,f,67,1906118639,734881840,Primary somatosensory area lower limb layer 1
113,1004,NaN,SSp-ll2/3,"Primary somatosensory area, lower limb, layer 2/3",1,3,8690,337,9,1,67,/997/8/567/688/695/315/453/322/337/113/,188064,,,f,68,2802480882,734881840,Primary somatosensory area lower limb layer 2/3
1094,985,NaN,SSp-ll4,"Primary somatosensory area, lower limb, layer 4",1,3,8690,337,9,1,68,/997/8/567/688/695/315/453/322/337/1094/,188064,,,f,69,33028960,734881840,Primary somatosensory area lower limb layer 4
1128,989,NaN,SSp-ll5,"Primary somatosensory area, lower limb, layer 5",1,3,8690,337,9,1,69,/997/8/567/688/695/315/453/322/337/1128/,188064,,,f,70,1995492342,734881840,Primary somatosensory area lower limb layer 5
478,625,NaN,SSp-ll6a,"Primary somatosensory area, lower limb, layer 6a",1,3,8690,337,9,1,70,/997/8/567/688/695/315/453/322/337/478/,188064,,,f,71,2536655458,734881840,Primary somatosensory area lower limb layer 6a
510,629,NaN,SSp-ll6b,"Primary somatosensory area, lower limb, layer 6b",1,3,8690,337,9,1,71,/997/8/567/688/695/315/453/322/337/510/,188064,,,f,72,238754776,734881840,Primary somatosensory area lower limb layer 6b
345,750,NaN,SSp-m,"Primary somatosensory area, mouth",1,3,8690,322,8,1,72,/997/8/567/688/695/315/453/322/345/,188064,,,f,73,2638278704,734881840,Primary somatosensory area mouth
878,958,NaN,SSp-m1,"Primary somatosensory area, mouth, layer 1",1,3,8690,345,9,1,73,/997/8/567/688/695/315/453/322/345/878/,188064,,,f,74,3213023761,734881840,Primary somatosensory area mouth layer 1
657,1072,NaN,SSp-m2/3,"Primary somatosensory area, mouth, layer 2/3",1,3,8690,345,9,1,74,/997/8/567/688/695/315/453/322/345/657/,188064,,,f,75,3683406469,734881840,Primary somatosensory area mouth layer 2/3
950,967,NaN,SSp-m4,"Primary somatosensory area, mouth, layer 4",1,3,8690,345,9,1,75,/997/8/567/688/695/315/453/322/345/950/,188064,,,f,76,3488099998,734881840,Primary somatosensory area mouth layer 4
974,970,NaN,SSp-m5,"Primary somatosensory area, mouth, layer 5",1,3,8690,345,9,1,76,/997/8/567/688/695/315/453/322/345/974/,188064,,,f,77,3102678536,734881840,Primary somatosensory area mouth layer 5
1102,986,NaN,SSp-m6a,"Primary somatosensory area, mouth, layer 6a",1,3,8690,345,9,1,77,/997/8/567/688/695/315/453/322/345/1102/,188064,,,f,78,3455683244,734881840,Primary somatosensory area mouth layer 6a
2,990,NaN,SSp-m6b,"Primary somatosensory area, mouth, layer 6b",1,3,8690,345,9,1,78,/997/8/567/688/695/315/453/322/345/2/,188064,,,f,79,1425070870,734881840,Primary somatosensory area mouth layer 6b
369,753,NaN,SSp-ul,"Primary somatosensory area, upper limb",1,3,8690,322,8,1,79,/997/8/567/688/695/315/453/322/369/,188064,,,f,80,3184285306,734881840,Primary somatosensory area upper limb
450,1046,NaN,SSp-ul1,"Primary somatosensory area, upper limb, layer 1",1,3,8690,369,9,1,80,/997/8/567/688/695/315/453/322/369/450/,188064,,,f,81,2333546951,734881840,Primary somatosensory area upper limb layer 1
854,955,NaN,SSp-ul2/3,"Primary somatosensory area, upper limb, layer 2/3",1,3,8690,369,9,1,81,/997/8/567/688/695/315/453/322/369/854/,188064,,,f,82,243505027,734881840,Primary somatosensory area upper limb layer 2/3
577,1062,NaN,SSp-ul4,"Primary somatosensory area, upper limb, layer 4",1,3,8690,369,9,1,82,/997/8/567/688/695/315/453/322/369/577/,188064,,,f,83,4219333960,734881840,Primary somatosensory area upper limb layer 4
625,1068,NaN,SSp-ul5,"Primary somatosensory area, upper limb, layer 5",1,3,8690,369,9,1,83,/997/8/567/688/695/315/453/322/369/625/,188064,,,f,84,2356862430,734881840,Primary somatosensory area upper limb layer 5
945,1108,NaN,SSp-ul6a,"Primary somatosensory area, upper limb, layer 6a",1,3,8690,369,9,1,84,/997/8/567/688/695/315/453/322/369/945/,188064,,,f,85,2726127758,734881840,Primary somatosensory area upper limb layer 6a
1026,1118,NaN,SSp-ul6b,"Primary somatosensory area, upper limb, layer 6b",1,3,8690,369,9,1,85,/997/8/567/688/695/315/453/322/369/1026/,188064,,,f,86,997472564,734881840,Primary somatosensory area upper limb layer 6b
361,752,NaN,SSp-tr,"Primary somatosensory area, trunk",1,3,8690,322,8,1,86,/997/8/567/688/695/315/453/322/361/,188064,,,f,87,2078745056,734881840,Primary somatosensory area trunk
1006,974,NaN,SSp-tr1,"Primary somatosensory area, trunk, layer 1",1,3,8690,361,9,1,87,/997/8/567/688/695/315/453/322/361/1006/,188064,,,f,88,396802005,734881840,Primary somatosensory area trunk layer 1
670,649,NaN,SSp-tr2/3,"Primary somatosensory area, trunk, layer 2/3",1,3,8690,361,9,1,88,/997/8/567/688/695/315/453/322/361/670/,188064,,,f,89,1192883470,734881840,Primary somatosensory area trunk layer 2/3
1086,984,NaN,SSp-tr4,"Primary somatosensory area, trunk, layer 4",1,3,8690,361,9,1,89,/997/8/567/688/695/315/453/322/361/1086/,188064,,,f,90,1741439834,734881840,Primary somatosensory area trunk layer 4
1111,987,NaN,SSp-tr5,"Primary somatosensory area, trunk, layer 5",1,3,8690,361,9,1,90,/997/8/567/688/695/315/453/322/361/1111/,188064,,,f,91,281768908,734881840,Primary somatosensory area trunk layer 5
9,991,NaN,SSp-tr6a,"Primary somatosensory area, trunk, layer 6a",1,3,8690,361,9,1,91,/997/8/567/688/695/315/453/322/361/9/,188064,,,f,92,1364764776,734881840,Primary somatosensory area trunk layer 6a
461,623,NaN,SSp-tr6b,"Primary somatosensory area, trunk, layer 6b",1,3,8690,361,9,1,92,/997/8/567/688/695/315/453/322/361/461/,188064,,,f,93,3360815570,734881840,Primary somatosensory area trunk layer 6b
182305689,,NaN,SSp-un,"Primary somatosensory area, unassigned",1,3,8690,322,8,1,93,/997/8/567/688/695/315/453/322/182305689/,188064,,,f,94,10092796,734881840,Primary somatosensory area unassigned
182305693,,NaN,SSp-un1,"Primary somatosensory area, unassigned, layer 1",1,3,8690,182305689,9,1,94,/997/8/567/688/695/315/453/322/182305689/182305693/,188064,,,f,95,1824943704,734881840,Primary somatosensory area unassigned layer 1
182305697,,NaN,SSp-un2/3,"Primary somatosensory area, unassigned, layer 2/3",1,3,8690,182305689,9,1,95,/997/8/567/688/695/315/453/322/182305689/182305697/,188064,,,f,96,909836824,734881840,Primary somatosensory area unassigned layer 2/3
182305701,,NaN,SSp-un4,"Primary somatosensory area, unassigned, layer 4",1,3,8690,182305689,9,1,96,/997/8/567/688/695/315/453/322/182305689/182305701/,188064,,,f,97,481073879,734881840,Primary somatosensory area unassigned layer 4
182305705,,NaN,SSp-un5,"Primary somatosensory area, unassigned, layer 5",1,3,8690,182305689,9,1,97,/997/8/567/688/695/315/453/322/182305689/182305705/,188064,,,f,98,1806412353,734881840,Primary somatosensory area unassigned layer 5
182305709,,NaN,SSp-un6a,"Primary somatosensory area, unassigned, layer 6a",1,3,8690,182305689,9,1,98,/997/8/567/688/695/315/453/322/182305689/182305709/,188064,,,f,99,3257546540,734881840,Primary somatosensory area unassigned layer 6a
182305713,,NaN,SSp-un6b,"Primary somatosensory area, unassigned, layer 6b",1,3,8690,182305689,9,1,99,/997/8/567/688/695/315/453/322/182305689/182305713/,188064,,,f,100,1529046678,734881840,Primary somatosensory area unassigned layer 6b
378,754,NaN,SSs,Supplemental somatosensory area,1,3,8690,453,7,1,100,/997/8/567/688/695/315/453/378/,188064,,,f,101,713142416,734881840,Supplemental somatosensory area
873,1099,NaN,SSs1,"Supplemental somatosensory area, layer 1",1,3,8690,378,8,1,101,/997/8/567/688/695/315/453/378/873/,188064,,,f,102,697782769,734881840,Supplemental somatosensory area layer 1
806,949,NaN,SSs2/3,"Supplemental somatosensory area, layer 2/3",1,3,8690,378,8,1,102,/997/8/567/688/695/315/453/378/806/,188064,,,f,103,4288179668,734881840,Supplemental somatosensory area layer 2/3
1035,1119,NaN,SSs4,"Supplemental somatosensory area, layer 4",1,3,8690,378,8,1,103,/997/8/567/688/695/315/453/378/1035/,188064,,,f,104,1509795198,734881840,Supplemental somatosensory area layer 4
1090,1126,NaN,SSs5,"Supplemental somatosensory area, layer 5",1,3,8690,378,8,1,104,/997/8/567/688/695/315/453/378/1090/,188064,,,f,105,788174312,734881840,Supplemental somatosensory area layer 5
862,956,NaN,SSs6a,"Supplemental somatosensory area, layer 6a",1,3,8690,378,8,1,105,/997/8/567/688/695/315/453/378/862/,188064,,,f,106,1835367775,734881840,Supplemental somatosensory area layer 6a
893,960,NaN,SSs6b,"Supplemental somatosensory area, layer 6b",1,3,8690,378,8,1,106,/997/8/567/688/695/315/453/378/893/,188064,,,f,107,4100730085,734881840,Supplemental somatosensory area layer 6b
1057,131,NaN,GU,Gustatory areas,1,3,8690,315,6,1,107,/997/8/567/688/695/315/1057/,009C75,,,f,108,722362724,734881840,Gustatory areas
36,994,NaN,GU1,"Gustatory areas, layer 1",1,3,8690,1057,7,1,108,/997/8/567/688/695/315/1057/36/,009C75,,,f,109,2374290445,734881840,Gustatory areas layer 1
180,729,NaN,GU2/3,"Gustatory areas, layer 2/3",1,3,8690,1057,7,1,109,/997/8/567/688/695/315/1057/180/,009C75,,,f,110,3375335567,734881840,Gustatory areas layer 2/3
148,1008,NaN,GU4,"Gustatory areas, layer 4",1,3,8690,1057,7,1,110,/997/8/567/688/695/315/1057/148/,009C75,,,f,111,4260247682,734881840,Gustatory areas layer 4
187,1013,NaN,GU5,"Gustatory areas, layer 5",1,3,8690,1057,7,1,111,/997/8/567/688/695/315/1057/187/,009C75,,,f,112,2330527764,734881840,Gustatory areas layer 5
638,645,NaN,GU6a,"Gustatory areas, layer 6a",1,3,8690,1057,7,1,112,/997/8/567/688/695/315/1057/638/,009C75,,,f,113,3653947637,734881840,Gustatory areas layer 6a
662,648,NaN,GU6b,"Gustatory areas, layer 6b",1,3,8690,1057,7,1,113,/997/8/567/688/695/315/1057/662/,009C75,,,f,114,1086554447,734881840,Gustatory areas layer 6b
677,367,NaN,VISC,Visceral area,1,3,8690,315,6,1,114,/997/8/567/688/695/315/677/,11AD83,,,f,115,3549914160,734881840,Visceral area
897,1102,NaN,VISC1,"Visceral area, layer 1",1,3,8690,677,7,1,115,/997/8/567/688/695/315/677/897/,11AD83,,,f,116,1291666049,734881840,Visceral area layer 1
1106,1128,NaN,VISC2/3,"Visceral area, layer 2/3",1,3,8690,677,7,1,116,/997/8/567/688/695/315/677/1106/,11AD83,,,f,117,1410936982,734881840,Visceral area layer 2/3
1010,1116,NaN,VISC4,"Visceral area, layer 4",1,3,8690,677,7,1,117,/997/8/567/688/695/315/677/1010/,11AD83,,,f,118,1016575502,734881840,Visceral area layer 4
1058,1122,NaN,VISC5,"Visceral area, layer 5",1,3,8690,677,7,1,118,/997/8/567/688/695/315/677/1058/,11AD83,,,f,119,1267762840,734881840,Visceral area layer 5
857,1097,NaN,VISC6a,"Visceral area, layer 6a",1,3,8690,677,7,1,119,/997/8/567/688/695/315/677/857/,11AD83,,,f,120,1023764080,734881840,Visceral area layer 6a
849,1096,NaN,VISC6b,"Visceral area, layer 6b",1,3,8690,677,7,1,120,/997/8/567/688/695/315/677/849/,11AD83,,,f,121,2752264138,734881840,Visceral area layer 6b
247,30,NaN,AUD,Auditory areas,1,3,8690,315,6,1,121,/997/8/567/688/695/315/247/,19399,,,f,122,3638065128,734881840,Auditory areas
1011,833,NaN,AUDd,Dorsal auditory area,1,3,8690,247,7,1,122,/997/8/567/688/695/315/247/1011/,19399,,,f,123,2633724239,734881840,Dorsal auditory area
527,631,NaN,AUDd1,"Dorsal auditory area, layer 1",1,3,8690,1011,8,1,123,/997/8/567/688/695/315/247/1011/527/,19399,,,f,124,2852024941,734881840,Dorsal auditory area layer 1
600,923,NaN,AUDd2/3,"Dorsal auditory area, layer 2/3",1,3,8690,1011,8,1,124,/997/8/567/688/695/315/247/1011/600/,19399,,,f,125,2148227545,734881840,Dorsal auditory area layer 2/3
678,650,NaN,AUDd4,"Dorsal auditory area, layer 4",1,3,8690,1011,8,1,125,/997/8/567/688/695/315/247/1011/678/,19399,,,f,126,3650389730,734881840,Dorsal auditory area layer 4
252,738,NaN,AUDd5,"Dorsal auditory area, layer 5",1,3,8690,1011,8,1,126,/997/8/567/688/695/315/247/1011/252/,19399,,,f,127,2928916084,734881840,Dorsal auditory area layer 5
156,1009,NaN,AUDd6a,"Dorsal auditory area, layer 6a",1,3,8690,1011,8,1,127,/997/8/567/688/695/315/247/1011/156/,19399,,,f,128,2489109267,734881840,Dorsal auditory area layer 6a
243,1020,NaN,AUDd6b,"Dorsal auditory area, layer 6b",1,3,8690,1011,8,1,128,/997/8/567/688/695/315/247/1011/243/,19399,,,f,129,223713961,734881840,Dorsal auditory area layer 6b
480149230,,NaN,VISlla,Laterolateral anterior visual area,1,3,8690,1011,8,1,129,/997/8/567/688/695/315/247/1011/480149230/,19399,,,f,130,3171817402,734881840,Laterolateral anterior visual area
480149234,,NaN,VISlla1,"Laterolateral anterior visual area, layer 1",1,3,8690,480149230,9,1,130,/997/8/567/688/695/315/247/1011/480149230/480149234/,19399,,,f,131,1340972930,734881840,Laterolateral anterior visual area layer 1
480149238,,NaN,VISlla2/3,"Laterolateral anterior visual area, layer 2/3",1,3,8690,480149230,9,1,131,/997/8/567/688/695/315/247/1011/480149230/480149238/,19399,,,f,132,2270613036,734881840,Laterolateral anterior visual area layer 2/3
480149242,,NaN,VISlla4,"Laterolateral anterior visual area, layer 4",1,3,8690,480149230,9,1,132,/997/8/567/688/695/315/247/1011/480149230/480149242/,19399,,,f,133,1065839373,734881840,Laterolateral anterior visual area layer 4
480149246,,NaN,VISlla5,"Laterolateral anterior visual area,layer 5",1,3,8690,480149230,9,1,133,/997/8/567/688/695/315/247/1011/480149230/480149246/,19399,,,f,134,3025467083,734881840,Laterolateral anterior visual arealayer 5
480149250,,NaN,VISlla6a,"Laterolateral anterior visual area, layer 6a",1,3,8690,480149230,9,1,134,/997/8/567/688/695/315/247/1011/480149230/480149250/,19399,,,f,135,2752456471,734881840,Laterolateral anterior visual area layer 6a
480149254,,NaN,VISlla6b,"Laterolateral anterior visual area, layer 6b",1,3,8690,480149230,9,1,135,/997/8/567/688/695/315/247/1011/480149230/480149254/,19399,,,f,136,1023833773,734881840,Laterolateral anterior visual area layer 6b
1002,832,NaN,AUDp,Primary auditory area,1,3,8690,247,7,1,136,/997/8/567/688/695/315/247/1002/,19399,,,f,137,760301534,734881840,Primary auditory area
735,940,NaN,AUDp1,"Primary auditory area, layer 1",1,3,8690,1002,8,1,137,/997/8/567/688/695/315/247/1002/735/,19399,,,f,138,340215110,734881840,Primary auditory area layer 1
